LeadId,LeadCode,FullName,Email,Phone,LeadStageId,CountryId,AssignedAgentId,EstimatedBudget,IsActive,CreatedBy,CreatedOn
207,LEAD000207,Lead 207,lead207@example.com,+974937110089,1,3,378.0,1166308.17,1,SYSTEM,2025-04-24 15:19:40.003490
208,LEAD000208,Lead 208,lead208@example.com,+974719688453,1,2,294.0,4131587.96,1,SYSTEM,2025-08-26 20:05:40.003490
209,LEAD000209,Lead 209,,+974587829519,1,2,496.0,7810782.61,1,SYSTEM,2025-03-20 06:40:40.003490
210,LEAD000210,Lead 210,,+966619244565,1,1,485.0,2419228.92,1,SYSTEM,2025-08-15 00:44:40.003490
211,LEAD000211,Lead 211,lead211@example.com,+971529025773,2,1,425.0,1296198.5,1,SYSTEM,2025-07-24 22:02:40.003490
212,LEAD000212,Lead 212,,+971703537722,3,1,,19875886.32,1,SYSTEM,2024-10-17 03:50:40.003490
213,LEAD000213,Lead 213,lead213@example.com,+971677932271,2,3,392.0,2567018.15,1,SYSTEM,2025-04-29 10:41:40.003490
214,LEAD000214,Lead 214,,+971704071278,1,8,458.0,407375.37,1,SYSTEM,2025-06-17 15:02:40.003490
215,LEAD000215,Lead 215,lead215@example.com,+971846272117,3,2,216.0,1594397.93,1,SYSTEM,2024-10-26 17:30:40.003490
216,LEAD000216,Lead 216,lead216@example.com,+974597283803,6,2,187.0,1144243.2,1,SYSTEM,2025-02-20 07:56:40.003490
217,LEAD000217,Lead 217,,+974590198459,3,2,328.0,2104324.73,1,SYSTEM,2025-01-26 09:31:40.003490
218,LEAD000218,Lead 218,lead218@example.com,+971952858518,4,7,343.0,17229639.86,1,SYSTEM,2025-05-12 07:02:40.003490
219,LEAD000219,Lead 219,lead219@example.com,+974801880108,2,2,88.0,8155147.92,1,SYSTEM,2025-05-05 07:34:40.003490
220,LEAD000220,Lead 220,lead220@example.com,+974800446344,1,1,313.0,817466.16,1,SYSTEM,2024-11-11 01:57:40.003490
221,LEAD000221,Lead 221,,+966748039361,1,4,498.0,2650566.33,1,SYSTEM,2025-01-01 08:30:40.003490
222,LEAD000222,Lead 222,lead222@example.com,+974817185908,1,7,152.0,23050625.73,1,SYSTEM,2024-12-05 23:39:40.003490
223,LEAD000223,Lead 223,,+971831215338,1,4,400.0,1604689.76,1,SYSTEM,2024-09-22 14:02:40.003490
224,LEAD000224,Lead 224,lead224@example.com,+971739595410,2,7,336.0,2513567.52,1,SYSTEM,2024-10-08 08:28:40.003490
225,LEAD000225,Lead 225,lead225@example.com,+974877047590,2,1,10.0,4965624.05,1,SYSTEM,2025-01-21 16:09:40.003490
226,LEAD000226,Lead 226,,+974987392423,1,1,137.0,753250.84,1,SYSTEM,2025-05-23 19:08:40.003490
227,LEAD000227,Lead 227,lead227@example.com,+971783807324,3,1,426.0,5552139.09,1,SYSTEM,2025-06-10 05:52:40.003490
228,LEAD000228,Lead 228,,+971526592372,1,1,,698727.42,1,SYSTEM,2024-11-28 02:23:40.003490
229,LEAD000229,Lead 229,lead229@example.com,+974936201255,1,1,341.0,2387502.13,1,SYSTEM,2024-12-04 05:44:40.003490
230,LEAD000230,Lead 230,lead230@example.com,+966746780396,3,1,13.0,1098735.87,1,SYSTEM,2025-05-03 03:57:40.003490
231,LEAD000231,Lead 231,lead231@example.com,+974599989205,1,3,467.0,1703842.63,1,SYSTEM,2024-12-06 07:57:40.003490
232,LEAD000232,Lead 232,lead232@example.com,+974565256994,4,7,433.0,9894202.47,1,SYSTEM,2025-09-17 13:52:40.003490
233,LEAD000233,Lead 233,lead233@example.com,+966725341118,4,3,7.0,2640024.96,1,SYSTEM,2025-04-20 02:29:40.003490
234,LEAD000234,Lead 234,lead234@example.com,+974502488144,1,5,331.0,4735075.45,1,SYSTEM,2025-04-24 16:06:40.003490
235,LEAD000235,Lead 235,,+971660261303,4,1,315.0,7216554.01,1,SYSTEM,2024-12-09 05:03:40.003490
236,LEAD000236,Lead 236,lead236@example.com,+966852040135,1,7,196.0,1998384.89,1,SYSTEM,2024-11-19 16:46:40.003490
237,LEAD000237,Lead 237,lead237@example.com,+974871266378,6,3,417.0,6171154.37,1,SYSTEM,2025-05-09 17:21:40.003490
238,LEAD000238,Lead 238,lead238@example.com,+974862447219,2,4,99.0,2325186.32,1,SYSTEM,2025-04-18 13:25:40.003490
239,LEAD000239,Lead 239,lead239@example.com,+971548878285,4,3,79.0,1494559.74,1,SYSTEM,2024-10-16 06:00:40.003490
240,LEAD000240,Lead 240,lead240@example.com,+966707328616,2,3,488.0,10073559.57,1,SYSTEM,2025-06-13 00:40:40.003490
241,LEAD000241,Lead 241,lead241@example.com,+971682363217,6,1,477.0,3332109.28,1,SYSTEM,2024-12-09 21:51:40.003490
242,LEAD000242,Lead 242,lead242@example.com,+966827562596,2,1,56.0,2646274.06,1,SYSTEM,2024-10-05 18:04:40.003490
243,LEAD000243,Lead 243,lead243@example.com,+971697839350,4,2,85.0,8825129.77,1,SYSTEM,2025-07-25 03:20:40.003490
244,LEAD000244,Lead 244,,+974735075176,1,5,201.0,2472683.01,1,SYSTEM,2025-08-12 14:57:40.003490
245,LEAD000245,Lead 245,lead245@example.com,+966958879870,1,1,216.0,4794859.66,1,SYSTEM,2025-05-31 00:10:40.003490
246,LEAD000246,Lead 246,lead246@example.com,+974652858851,1,1,318.0,5630228.29,1,SYSTEM,2024-11-19 11:05:40.003490
247,LEAD000247,Lead 247,lead247@example.com,+966978655566,1,1,182.0,8906341.49,0,SYSTEM,2025-05-08 21:16:40.003490
248,LEAD000248,Lead 248,lead248@example.com,+974519625255,2,6,193.0,2283957.65,1,SYSTEM,2025-08-10 17:33:40.003490
249,LEAD000249,Lead 249,lead249@example.com,+974578490821,2,2,472.0,2344522.67,1,SYSTEM,2024-10-01 00:49:40.003490
250,LEAD000250,Lead 250,lead250@example.com,+974763818936,6,10,99.0,5487191.43,1,SYSTEM,2024-10-16 00:44:40.003490
251,LEAD000251,Lead 251,lead251@example.com,+966777579045,4,2,473.0,4037525.34,1,SYSTEM,2025-02-27 01:55:40.003490
252,LEAD000252,Lead 252,lead252@example.com,+966683565184,3,7,477.0,12651441.67,1,SYSTEM,2024-11-17 22:11:40.003490
253,LEAD000253,Lead 253,lead253@example.com,+966871175011,1,1,171.0,12837261.43,0,SYSTEM,2024-11-22 08:17:40.003490
254,LEAD000254,Lead 254,lead254@example.com,+971832932076,7,7,78.0,2856256.07,1,SYSTEM,2025-03-21 17:21:40.003490
255,LEAD000255,Lead 255,lead255@example.com,+966632170165,2,2,58.0,1548321.24,1,SYSTEM,2025-02-08 15:59:40.003490
256,LEAD000256,Lead 256,lead256@example.com,+974837724459,2,2,97.0,5342299.45,1,SYSTEM,2025-06-28 09:03:40.003490
257,LEAD000257,Lead 257,lead257@example.com,+974941274063,1,1,154.0,5105573.96,1,SYSTEM,2024-11-15 10:53:40.003490
258,LEAD000258,Lead 258,lead258@example.com,+974826163769,2,3,82.0,2936367.58,1,SYSTEM,2024-12-27 19:18:40.003490
259,LEAD000259,Lead 259,lead259@example.com,+966530595197,5,7,97.0,14827526.62,1,SYSTEM,2024-10-01 17:03:40.003490
260,LEAD000260,Lead 260,lead260@example.com,+971817817498,1,1,320.0,5641772.08,1,SYSTEM,2025-04-14 02:18:40.003490
261,LEAD000261,Lead 261,,+966974138799,3,7,166.0,2514655.73,1,SYSTEM,2025-06-26 10:48:40.003490
262,LEAD000262,Lead 262,lead262@example.com,+971595655263,1,2,318.0,6204992.52,1,SYSTEM,2024-12-28 03:01:40.003490
263,LEAD000263,Lead 263,lead263@example.com,+966731899287,2,1,,3755168.66,1,SYSTEM,2025-04-13 06:58:40.003490
264,LEAD000264,Lead 264,lead264@example.com,+966993519004,1,4,338.0,1521151.29,1,SYSTEM,2024-11-06 03:54:40.003490
265,LEAD000265,Lead 265,lead265@example.com,+974874131545,1,2,217.0,1986485.27,1,SYSTEM,2025-02-24 01:05:40.003490
266,LEAD000266,Lead 266,lead266@example.com,+974796161552,2,1,76.0,3570781.67,1,SYSTEM,2025-03-21 12:39:40.003490
267,LEAD000267,Lead 267,lead267@example.com,+971691535971,1,1,189.0,8210328.76,1,SYSTEM,2025-07-26 14:30:40.003490
268,LEAD000268,Lead 268,lead268@example.com,+966883128038,1,2,400.0,2743580.97,1,SYSTEM,2025-01-18 01:53:40.003490
269,LEAD000269,Lead 269,lead269@example.com,+966589239449,2,3,398.0,2488689.03,1,SYSTEM,2025-03-01 22:57:40.003490
270,LEAD000270,Lead 270,lead270@example.com,+971547118996,6,1,484.0,2682172.92,1,SYSTEM,2025-06-18 00:01:40.003490
271,LEAD000271,Lead 271,lead271@example.com,+971930576514,1,1,296.0,1081275.63,1,SYSTEM,2025-07-22 11:57:40.003490
272,LEAD000272,Lead 272,,+971964522257,2,9,123.0,1270952.58,1,SYSTEM,2025-03-02 22:23:40.003490
273,LEAD000273,Lead 273,,+974918963898,2,1,143.0,3968416.96,1,SYSTEM,2024-12-15 07:20:40.003490
274,LEAD000274,Lead 274,lead274@example.com,+971872570640,3,1,328.0,1113580.63,1,SYSTEM,2025-07-11 18:52:40.003490
275,LEAD000275,Lead 275,lead275@example.com,+971618489451,2,2,,4539945.71,1,SYSTEM,2024-10-06 08:51:40.003490
276,LEAD000276,Lead 276,lead276@example.com,+971677190284,1,7,85.0,6610884.82,1,SYSTEM,2025-05-03 04:38:40.003490
277,LEAD000277,Lead 277,lead277@example.com,+974606364344,3,8,329.0,4344994.97,1,SYSTEM,2025-09-10 15:45:40.003490
278,LEAD000278,Lead 278,lead278@example.com,+966545327209,1,1,14.0,3810465.5,1,SYSTEM,2025-05-07 19:58:40.003490
279,LEAD000279,Lead 279,lead279@example.com,+971981605029,1,5,189.0,2467460.06,1,SYSTEM,2024-10-12 08:44:40.003490
280,LEAD000280,Lead 280,,+974866803209,5,1,405.0,4140569.3,1,SYSTEM,2025-02-14 05:27:40.003490
281,LEAD000281,Lead 281,lead281@example.com,+971800468506,2,3,180.0,3017756.33,1,SYSTEM,2025-04-30 06:09:40.003490
282,LEAD000282,Lead 282,,+971533857878,2,9,64.0,912086.94,1,SYSTEM,2025-06-27 12:34:40.003490
283,LEAD000283,Lead 283,lead283@example.com,+971623638161,1,7,88.0,2342375.56,1,SYSTEM,2024-12-14 13:28:40.003490
284,LEAD000284,Lead 284,lead284@example.com,+971777626073,1,7,431.0,2655443.03,1,SYSTEM,2025-08-31 06:26:40.003490
285,LEAD000285,Lead 285,lead285@example.com,+971741481524,1,2,18.0,4713838.92,1,SYSTEM,2025-06-28 07:53:40.003490
286,LEAD000286,Lead 286,lead286@example.com,+974939663289,2,3,76.0,6505837.29,1,SYSTEM,2024-10-05 05:06:40.003490
287,LEAD000287,Lead 287,lead287@example.com,+974850991271,3,5,329.0,8080150.23,1,SYSTEM,2025-01-26 14:44:40.003490
288,LEAD000288,Lead 288,lead288@example.com,+971756373937,2,7,248.0,3549664.09,1,SYSTEM,2025-08-18 05:50:40.003490
289,LEAD000289,Lead 289,lead289@example.com,+971797249724,1,5,,1262512.1,1,SYSTEM,2025-08-28 15:38:40.003490
290,LEAD000290,Lead 290,lead290@example.com,+974837304719,1,2,255.0,7596427.41,1,SYSTEM,2025-04-28 17:17:40.003490
291,LEAD000291,Lead 291,lead291@example.com,+971841732663,4,2,482.0,9331758.17,1,SYSTEM,2025-04-29 18:49:40.003490
292,LEAD000292,Lead 292,lead292@example.com,+966852928288,5,5,105.0,2732000.88,1,SYSTEM,2024-11-18 23:48:40.003490
293,LEAD000293,Lead 293,lead293@example.com,+971963628291,3,7,336.0,5263952.45,1,SYSTEM,2025-06-10 05:31:40.003490
294,LEAD000294,Lead 294,lead294@example.com,+971997654698,1,9,63.0,2039232.76,1,SYSTEM,2024-12-31 12:46:40.003490
295,LEAD000295,Lead 295,,+966668551265,1,1,167.0,2576354.42,1,SYSTEM,2025-04-16 19:53:40.003490
296,LEAD000296,Lead 296,lead296@example.com,+974571556185,6,1,294.0,25568102.21,1,SYSTEM,2025-08-31 13:23:40.003490
297,LEAD000297,Lead 297,lead297@example.com,+974501420654,1,1,51.0,5438013.51,1,SYSTEM,2024-11-09 18:32:40.003490
298,LEAD000298,Lead 298,lead298@example.com,+971547463403,2,7,195.0,891957.08,1,SYSTEM,2024-12-11 00:50:40.003490
299,LEAD000299,Lead 299,lead299@example.com,+974911082425,1,1,437.0,3114804.72,1,SYSTEM,2025-07-30 07:33:40.003490
300,LEAD000300,Lead 300,lead300@example.com,+971994198828,1,7,62.0,8058388.85,1,SYSTEM,2025-02-14 04:14:40.003490
301,LEAD000301,Lead 301,,+971866598537,1,4,475.0,8148163.25,1,SYSTEM,2024-11-02 18:50:40.003490
302,LEAD000302,Lead 302,lead302@example.com,+971669058004,1,1,,2295074.87,1,SYSTEM,2024-12-23 03:16:40.003490
303,LEAD000303,Lead 303,lead303@example.com,+966551066701,5,1,446.0,2468922.01,1,SYSTEM,2025-03-12 05:13:40.003490
304,LEAD000304,Lead 304,lead304@example.com,+971982781402,2,2,127.0,1178040.56,1,SYSTEM,2025-06-14 16:34:40.003490
305,LEAD000305,Lead 305,lead305@example.com,+966624589660,4,7,353.0,3447688.69,1,SYSTEM,2024-09-27 06:55:40.003490
306,LEAD000306,Lead 306,lead306@example.com,+966544925925,2,1,,1971591.01,1,SYSTEM,2025-05-12 17:40:40.003490
307,LEAD000307,Lead 307,lead307@example.com,+974689761736,3,1,,3061570.48,1,SYSTEM,2025-04-08 05:30:40.003490
308,LEAD000308,Lead 308,lead308@example.com,+966560974096,1,7,,7823621.67,1,SYSTEM,2025-03-31 20:19:40.003490
309,LEAD000309,Lead 309,lead309@example.com,+966739259011,4,4,197.0,1733480.86,1,SYSTEM,2025-05-25 16:54:40.003490
310,LEAD000310,Lead 310,lead310@example.com,+971888949929,1,7,268.0,5665876.89,1,SYSTEM,2025-04-06 05:01:40.003490
311,LEAD000311,Lead 311,lead311@example.com,+966502570348,3,7,47.0,3767428.9,1,SYSTEM,2025-09-21 21:57:40.003490
312,LEAD000312,Lead 312,lead312@example.com,+974851999707,1,1,167.0,609321.56,1,SYSTEM,2025-08-30 04:25:40.003490
313,LEAD000313,Lead 313,lead313@example.com,+974927766962,3,1,389.0,6095909.58,1,SYSTEM,2024-10-29 19:36:40.003490
314,LEAD000314,Lead 314,lead314@example.com,+974600822294,4,4,381.0,3038862.9,1,SYSTEM,2025-04-13 12:20:40.003490
315,LEAD000315,Lead 315,lead315@example.com,+971755419749,1,1,359.0,928420.65,1,SYSTEM,2025-02-08 19:42:40.003490
316,LEAD000316,Lead 316,lead316@example.com,+966890776286,2,2,487.0,1230754.59,1,SYSTEM,2025-01-22 02:41:40.003490
317,LEAD000317,Lead 317,lead317@example.com,+966866485489,1,1,3.0,10933093.09,1,SYSTEM,2024-11-05 00:51:40.003490
318,LEAD000318,Lead 318,lead318@example.com,+971502763779,1,8,,5306722.58,1,SYSTEM,2025-08-20 01:54:40.003490
319,LEAD000319,Lead 319,lead319@example.com,+974686168802,1,1,357.0,6196620.91,1,SYSTEM,2025-04-15 04:58:40.003490
320,LEAD000320,Lead 320,lead320@example.com,+971554101132,1,1,273.0,6910410.25,1,SYSTEM,2025-01-07 17:50:40.003490
321,LEAD000321,Lead 321,lead321@example.com,+974783864507,1,1,216.0,1868062.17,1,SYSTEM,2024-10-14 01:20:40.003490
322,LEAD000322,Lead 322,lead322@example.com,+971634699360,1,7,374.0,5762305.72,1,SYSTEM,2025-08-01 07:22:40.003490
323,LEAD000323,Lead 323,lead323@example.com,+971799048514,2,1,,627361.04,1,SYSTEM,2025-08-15 07:33:40.003490
324,LEAD000324,Lead 324,,+966731840139,1,2,145.0,2536053.29,1,SYSTEM,2025-07-16 06:34:40.003490
325,LEAD000325,Lead 325,lead325@example.com,+966862172252,1,1,49.0,6857507.51,1,SYSTEM,2025-04-24 06:02:40.003490
326,LEAD000326,Lead 326,,+971683202270,2,2,79.0,986332.93,1,SYSTEM,2025-06-22 16:31:40.003490
327,LEAD000327,Lead 327,lead327@example.com,+966896257960,1,4,325.0,2190611.15,1,SYSTEM,2025-03-03 12:05:40.003490
328,LEAD000328,Lead 328,lead328@example.com,+974545790633,4,7,187.0,4642675.69,1,SYSTEM,2025-06-28 23:04:40.003490
329,LEAD000329,Lead 329,lead329@example.com,+971560592764,3,7,39.0,8022517.67,1,SYSTEM,2025-09-08 04:46:40.003490
330,LEAD000330,Lead 330,lead330@example.com,+974920948960,1,1,223.0,4394299.76,1,SYSTEM,2024-10-02 11:15:40.003490
331,LEAD000331,Lead 331,lead331@example.com,+966658134552,4,1,84.0,4065532.52,1,SYSTEM,2024-12-29 13:08:40.003490
332,LEAD000332,Lead 332,lead332@example.com,+971730019260,4,2,114.0,1998839.21,1,SYSTEM,2024-11-29 18:39:40.003490
333,LEAD000333,Lead 333,lead333@example.com,+974577924587,1,2,,2468991.82,1,SYSTEM,2025-03-30 07:22:40.003490
334,LEAD000334,Lead 334,lead334@example.com,+974920020748,1,3,311.0,554222.66,1,SYSTEM,2025-02-12 14:40:40.003490
335,LEAD000335,Lead 335,lead335@example.com,+966717199220,2,7,486.0,3288937.59,1,SYSTEM,2025-09-15 00:02:40.003490
336,LEAD000336,Lead 336,lead336@example.com,+974529550065,4,7,496.0,13034417.41,1,SYSTEM,2025-05-28 05:45:40.003490
337,LEAD000337,Lead 337,,+974592730792,4,4,336.0,6346227.84,1,SYSTEM,2025-09-22 08:14:40.003490
338,LEAD000338,Lead 338,lead338@example.com,+966614282073,1,1,305.0,6839519.76,1,SYSTEM,2025-05-04 19:34:40.003490
339,LEAD000339,Lead 339,lead339@example.com,+971719884056,1,2,411.0,6417147.52,1,SYSTEM,2025-03-04 19:04:40.003490
340,LEAD000340,Lead 340,lead340@example.com,+971615507764,1,3,82.0,8287599.02,1,SYSTEM,2025-03-22 12:43:40.003490
341,LEAD000341,Lead 341,lead341@example.com,+966643553139,1,1,105.0,5444821.86,1,SYSTEM,2024-11-25 10:54:40.003490
342,LEAD000342,Lead 342,,+971538555170,1,4,484.0,4685204.79,1,SYSTEM,2025-07-19 22:38:40.003490
343,LEAD000343,Lead 343,lead343@example.com,+971755389810,1,1,325.0,1215643.02,1,SYSTEM,2025-05-28 11:48:40.003490
344,LEAD000344,Lead 344,,+974509976122,1,9,204.0,5611945.44,1,SYSTEM,2025-01-02 19:19:40.003490
345,LEAD000345,Lead 345,lead345@example.com,+966721563904,5,7,35.0,4133437.62,1,SYSTEM,2025-02-01 06:27:40.003490
346,LEAD000346,Lead 346,lead346@example.com,+966570366847,1,1,216.0,1804474.78,1,SYSTEM,2025-04-27 02:35:40.003490
347,LEAD000347,Lead 347,lead347@example.com,+974941386268,2,1,,9600394.46,1,SYSTEM,2024-10-12 14:21:40.003490
348,LEAD000348,Lead 348,lead348@example.com,+971895213709,2,7,99.0,1191865.78,1,SYSTEM,2024-12-04 00:26:40.003490
349,LEAD000349,Lead 349,lead349@example.com,+966736836230,1,1,12.0,2502192.97,1,SYSTEM,2025-01-22 14:55:40.003490
350,LEAD000350,Lead 350,lead350@example.com,+971982889352,5,5,484.0,5177822.17,1,SYSTEM,2024-12-04 20:54:40.003490
351,LEAD000351,Lead 351,lead351@example.com,+974501380188,3,1,242.0,3938447.02,1,SYSTEM,2025-02-11 16:33:40.003490
352,LEAD000352,Lead 352,lead352@example.com,+971961496639,1,7,,5818875.96,1,SYSTEM,2025-06-18 13:28:40.003490
353,LEAD000353,Lead 353,lead353@example.com,+971987437892,1,7,137.0,13054993.17,1,SYSTEM,2024-09-29 22:11:40.003490
354,LEAD000354,Lead 354,lead354@example.com,+966545791484,2,4,,1676199.7,1,SYSTEM,2025-01-13 22:06:40.003490
355,LEAD000355,Lead 355,,+971800942780,1,9,172.0,1274966.31,1,SYSTEM,2025-07-18 13:32:40.003490
356,LEAD000356,Lead 356,lead356@example.com,+971959014911,5,2,383.0,14026165.76,1,SYSTEM,2025-08-20 23:42:40.003490
357,LEAD000357,Lead 357,lead357@example.com,+971568812592,2,3,497.0,2792387.38,1,SYSTEM,2024-09-25 06:43:40.003490
358,LEAD000358,Lead 358,,+971580400939,5,1,187.0,2005440.8,1,SYSTEM,2025-02-15 07:13:40.003490
359,LEAD000359,Lead 359,lead359@example.com,+974636467204,4,1,384.0,4568845.42,1,SYSTEM,2025-08-17 04:57:40.003490
360,LEAD000360,Lead 360,,+974899724712,1,1,229.0,1331604.07,1,SYSTEM,2024-10-18 05:27:40.003490
361,LEAD000361,Lead 361,,+966674495001,1,1,463.0,4347024.87,1,SYSTEM,2025-02-01 20:05:40.003490
362,LEAD000362,Lead 362,,+971967045519,2,3,417.0,8968378.08,1,SYSTEM,2025-05-15 04:27:40.003490
363,LEAD000363,Lead 363,lead363@example.com,+966789119049,4,2,,6269359.09,1,SYSTEM,2025-03-06 20:01:40.003490
364,LEAD000364,Lead 364,lead364@example.com,+974551908493,4,1,151.0,3623293.44,1,SYSTEM,2025-05-25 16:03:40.003490
365,LEAD000365,Lead 365,lead365@example.com,+966721557516,1,1,186.0,3083180.72,1,SYSTEM,2025-03-23 18:52:40.003490
366,LEAD000366,Lead 366,lead366@example.com,+966886110866,1,2,103.0,6012506.47,1,SYSTEM,2025-01-19 16:32:40.003490
367,LEAD000367,Lead 367,,+971605956644,1,8,432.0,4754464.54,1,SYSTEM,2024-10-21 03:49:40.003490
368,LEAD000368,Lead 368,lead368@example.com,+971678498190,7,2,42.0,3216674.69,1,SYSTEM,2025-08-02 00:06:40.003490
369,LEAD000369,Lead 369,lead369@example.com,+974641466855,1,2,195.0,4190275.41,1,SYSTEM,2025-02-21 08:39:40.003490
370,LEAD000370,Lead 370,lead370@example.com,+971584745814,1,5,321.0,2010326.87,1,SYSTEM,2025-08-11 08:03:40.003490
371,LEAD000371,Lead 371,lead371@example.com,+974677428171,2,7,302.0,10074799.82,1,SYSTEM,2024-10-08 18:35:40.003490
372,LEAD000372,Lead 372,lead372@example.com,+971661409751,1,7,423.0,2219306.25,1,SYSTEM,2025-06-15 15:12:40.003490
373,LEAD000373,Lead 373,lead373@example.com,+966880990483,3,1,38.0,5828449.18,1,SYSTEM,2024-10-12 15:29:40.003490
374,LEAD000374,Lead 374,lead374@example.com,+966656876288,3,1,13.0,3574869.85,1,SYSTEM,2024-10-17 16:18:40.003490
375,LEAD000375,Lead 375,,+971791293570,3,3,468.0,3936378.14,1,SYSTEM,2025-06-26 16:50:40.003490
376,LEAD000376,Lead 376,lead376@example.com,+971545849459,3,2,365.0,1904123.76,0,SYSTEM,2025-04-10 03:57:40.003490
377,LEAD000377,Lead 377,lead377@example.com,+971868634555,1,8,498.0,3582727.5,1,SYSTEM,2025-03-12 19:17:40.003490
378,LEAD000378,Lead 378,lead378@example.com,+966543405457,1,1,90.0,3777675.35,1,SYSTEM,2025-04-17 18:47:40.003490
379,LEAD000379,Lead 379,lead379@example.com,+966786351124,2,1,57.0,1458627.33,1,SYSTEM,2025-05-24 23:52:40.003490
380,LEAD000380,Lead 380,lead380@example.com,+966738225873,2,2,238.0,2950132.98,1,SYSTEM,2025-02-27 05:30:40.003490
381,LEAD000381,Lead 381,lead381@example.com,+971860972883,3,2,330.0,5631330.39,1,SYSTEM,2024-10-10 16:12:40.003490
382,LEAD000382,Lead 382,lead382@example.com,+974689445113,1,7,12.0,3649189.54,1,SYSTEM,2025-04-28 02:53:40.003490
383,LEAD000383,Lead 383,lead383@example.com,+966590837820,1,3,468.0,1247092.1,1,SYSTEM,2025-02-03 06:02:40.003490
384,LEAD000384,Lead 384,lead384@example.com,+966940417305,2,1,182.0,1553922.35,1,SYSTEM,2025-04-07 23:11:40.003490
385,LEAD000385,Lead 385,lead385@example.com,+971804857583,1,7,191.0,1149135.08,1,SYSTEM,2025-05-04 02:51:40.003490
386,LEAD000386,Lead 386,lead386@example.com,+966645607163,5,2,328.0,2573927.99,1,SYSTEM,2025-08-25 23:55:40.003490
387,LEAD000387,Lead 387,lead387@example.com,+974504171364,2,3,29.0,5231898.18,1,SYSTEM,2024-12-18 04:49:40.003490
388,LEAD000388,Lead 388,lead388@example.com,+971553268246,1,1,371.0,5367061.06,1,SYSTEM,2025-06-20 05:41:40.003490
389,LEAD000389,Lead 389,lead389@example.com,+974842615742,2,2,323.0,2085514.87,1,SYSTEM,2025-01-17 20:12:40.003490
390,LEAD000390,Lead 390,lead390@example.com,+974674592559,1,1,188.0,4796939.95,1,SYSTEM,2025-07-14 06:47:40.003490
391,LEAD000391,Lead 391,,+971726014865,1,1,,5071653.89,1,SYSTEM,2024-10-01 05:12:40.003490
392,LEAD000392,Lead 392,,+966850717761,4,1,407.0,4238630.86,1,SYSTEM,2025-05-05 15:59:40.003490
393,LEAD000393,Lead 393,lead393@example.com,+971897355863,1,2,280.0,2676413.61,1,SYSTEM,2025-08-14 05:01:40.003490
394,LEAD000394,Lead 394,lead394@example.com,+966843868778,1,10,,1614008.45,1,SYSTEM,2025-04-24 08:01:40.003490
395,LEAD000395,Lead 395,lead395@example.com,+971617082577,1,2,136.0,3921546.7,1,SYSTEM,2024-12-23 20:05:40.003490
396,LEAD000396,Lead 396,lead396@example.com,+971586735175,2,1,175.0,5437196.85,0,SYSTEM,2024-12-30 15:10:40.003490
397,LEAD000397,Lead 397,lead397@example.com,+971631778513,4,6,409.0,1279030.49,1,SYSTEM,2025-09-16 00:30:40.003490
398,LEAD000398,Lead 398,lead398@example.com,+974582519279,2,7,360.0,816080.97,1,SYSTEM,2025-05-03 01:19:40.003490
399,LEAD000399,Lead 399,lead399@example.com,+966908500083,3,7,,12372493.07,1,SYSTEM,2025-04-19 19:25:40.003490
400,LEAD000400,Lead 400,lead400@example.com,+974659866002,1,7,213.0,4173203.4,1,SYSTEM,2024-10-18 17:47:40.003490
401,LEAD000401,Lead 401,lead401@example.com,+971718413771,2,10,107.0,3085060.73,1,SYSTEM,2025-09-13 18:55:40.003490
402,LEAD000402,Lead 402,,+966867392457,5,7,183.0,7429087.79,1,SYSTEM,2025-06-06 19:24:40.003490
403,LEAD000403,Lead 403,lead403@example.com,+974538427123,2,3,40.0,7700679.71,1,SYSTEM,2025-05-17 05:09:40.003490
404,LEAD000404,Lead 404,lead404@example.com,+974884108273,2,1,437.0,4247458.73,1,SYSTEM,2025-07-16 11:46:40.003490
